2018,7370,-0.017085342,-0.382575758,4729.2,-80.8,4940.1,953.6
2019,7370,0.03471267,0.898994132,6179.3,214.5,6318.4,1843.7
2020,7370,0.165966098,4.783056215,7279.8,1208.2,6314.3,1857.2
2010,7374,0.045096828,0.256126181,26862.2,1211.4,21383.3,1671.2
2011,7374,0.036631492,0.231688619,34238.3,1254.2,28227.9,1425.7
2012,7374,0.045058493,0.234674734,30815.5,1388.5,24701.5,1578.5
2013,7374,0.043566247,0.221994126,32268.1,1405.8,26078.2,1727.1
2014,7374,0.047295463,0.220167896,32051.7,1515.9,25381.5,4015.8
2015,7374,0.043868259,0.236190383,33110.5,1452.5,28302,1665.9
2016,7374,0.03417678,0.227803471,43670,1492.5,39188.4,3214.6
2017,7374,0.04662184,0.249277363,37180,1733.4,33203,2783.6
2018,7374,0.043700642,0.217119893,37088.7,1620.8,33629.1,2173.3
2019,7374,0.054736832,0.29863499,41887.7,2292.8,36487.8,1959.7
2020,7374,0.062976344,0.311635312,39165.5,2466.5,33413.3,1908.5
2021,7374,0.053277974,0.319634422,48772.5,2598.5,43102.4,2585.6
2010,2670,0.062144566,0.0707224,5099.4,316.9,3453.7,127.5
2011,2670,0.038228729,0.044478241,4972.7,190.1,3314.2,178
2012,2670,0.042191448,0.050714572,5105.3,215.4,3524.4,253.1
2013,2670,0.046805188,0.050152223,4610.6,215.8,3118.4,369
2014,2670,0.057084537,0.055523334,4360.2,248.9,3293.7,244.1
2015,2670,0.066357017,0.066291266,4133.7,274.3,3168,176.4
2016,2670,0.072946047,0.076148641,4396.4,320.7,3470.9,227
2017,2670,0.054857988,0.060902077,5136.9,281.8,4090.7,265.1
2018,2670,0.090275229,0.092251214,5177.5,467.4,4222.4,281.1
2019,2670,0.055312637,0.060824618,5488.8,303.6,4284.8,305.2
2020,2670,0.091372311,0.114734474,6083.9,555.9,4599,297.7
2010,3411,0.067554888,0.074830911,6927.7,468,5269.6,152
2011,3411,0.060950498,0.062701237,7284.6,444,5906.6,165.8
2012,3411,0.053749118,0.056244773,7507.1,403.5,6217.1,174.1
2013,3411,0.052021791,0.059167467,7819.8,406.8,6428.5,416
2014,3411,0.062078986,0.068081408,7571,470,6331.4,191.4
2015,3411,0.028730694,0.043480953,9777,280.9,8515.7,224
2016,3411,0.016261671,0.036466999,16173,263,12632,597
2017,3411,0.021783447,0.042904669,17169,374,13123,458
2018,3411,0.027425396,0.048665452,16554,454,12992,728
2019,3411,0.032603687,0.061501684,17360,566,14341,1806
2020,3411,0.032051282,0.062748042,18252,585,14915,1381
2010,6020,0.010183654,4.067851373,247259,2518,214102,77593
2011,6020,0.007735207,4.158677686,325266,2516,291065,135249
2012,6020,0.006810775,5.385462555,358990,2445,321548,145340
2013,6020,0.00563971,6.853896104,374310,2111,335776,155280
2014,6020,0.006662289,8.388888889,385303,2567,346600,143449
2015,6020,0.008019706,6.865217391,393780,3158,354805,159259
2016,6020,0.010636671,8.32629108,333469,3547,293889,103750
2017,6020,0.011001781,3.895238095,371758,4090,330012,137006
2018,6020,0.011756179,1.518149466,362873,4266,322005,134795
2019,6020,0.011640647,1.024452134,381508,4441,339780,144865
2020,6020,0.007701759,2.463896458,469633,3617,423513,196234
2010,2834,0.081193893,0.248817242,17489,1420,10693,2685
2011,2834,0.116604624,0.364649943,19073,2224,12245,2905
2012,2834,0.114075527,0.378457533,20390,2326,13412,3270
2013,2834,0.077776489,0.302601895,25869,2012,17383,2733
2014,2834,0.096346028,0.334628786,25917,2497,17761,2925
2015,2834,0.046150179,0.191417837,20975,968,12110,7361
2016,2834,0.319374759,0.970484754,15546,4965,7266,2801
2017,2834,0.041902869,0.136701621,17111,717,7995,3394
2018,2834,0.103829678,0.294149611,15641,1624,7825,1832
2019,2834,0.055021162,0.176948913,18193,1001,10281,3335
2020,2834,0.055047705,0.180065359,20019,1102,11293,3736
2010,3841,0.136530078,0.422961472,9650.694,1317.61,4216.114,1744.195
2011,3841,0.121854444,0.383927412,10430.428,1270.994,5602.253,1563.313
2012,3841,0.102978292,0.35163513,11360.909,1169.927,7225.02,2180.731
2013,3841,0.106428513,0.373160173,12149,1293,7106,2608
2014,3841,0.095203664,0.325013714,12447,1185,7394,2745
2015,3841,0.025913497,0.146039084,26820,695,19656,1444
2016,3841,0.038145861,0.179345829,25586,976,17953,1568
2017,3841,0.029151428,0.21105142,37734,1100,24786,14199
2018,3841,0.005769516,0.048814943,53904,311,32910,1253
2019,3841,0.023819183,0.179423749,51765,1233,30684,620
2020,3841,0.016181589,0.120684894,54012,874,30247,2937
2021,3841,0.038837114,0.243766022,53866,2092,30189,2403
2010,4812,0.0115861,0.060678918,220005,2549,133093,7213
2011,4812,0.010431266,0.05240327,230461,2404,144553,13954
2012,4812,0.003885056,0.019056538,225222,875,139689,3563
2013,4812,0.041944852,0.256132065,274098,11497,178682,54129
2014,4812,0.041360847,0.192766017,232708,9625,219032,11153
2015,4812,0.073082897,0.340183039,244640,17879,226798,5070
2016,4812,0.053759522,0.255269913,244180,13127,220148,2880
2017,4812,0.117059379,0.58579352,257143,30101,212456,2079
2018,4812,0.058634062,0.28127887,264829,15528,210119,3792
2019,4812,0.066037768,0.352026459,291727,19265,228892,3815
2020,4812,0.056246663,0.347668991,316481,17801,247209,23366
2010,9997,0.034836082,0.117564394,372229,12967,209295,45458
2011,9997,0.02611506,0.084724896,392647,10254,223686,44362
2012,9997,0.034679917,0.112017047,427452,14824,235864,52986
2013,9997,0.040162415,0.135207748,484931,19476,260446,56685
2014,9997,0.037766113,0.127429542,526186,19872,283159,70854
2015,9997,0.04360832,0.146329163,552257,24083,293630,78651
2016,9997,0.038775622,0.134979507,620854,24074,334495,94943
2017,9997,0.064008432,0.217463889,702095,44940,350141,122129
2018,9997,0.005681031,0.019559105,707794,4021,355294,118849
2019,9997,0.09956477,0.38462665,817729,81417,389166,135215
2020,9997,0.04866612,0.206769952,873729,42521,422393,149144
2009,5731,0.071959349,0.035993441,18302,1317,11338,2398
2010,5731,0.071544624,0.034872607,17849,1277,10557,1613
2011,5731,-0.076913465,-0.033115433,16005,-1231,11639,1658
2012,5731,-0.026270328,-0.013188193,16787,-441,13072,2189
2013,5731,0.037964747,0.016486922,14013,532,10024,3209
2014,5731,0.080820661,0.040246769,15256,1233,10256,4072
2015,5731,0.066351061,0.030134041,13519,897,9141,3466
2016,5731,0.088625866,0.04163841,13856,1228,9147,4114
